week,week_date,cell_id,confidence,scored,pred_net_rev_delta,actual_net_rev_delta,pred_units,actual_units,applied,week_action,baseline_net_rev_wk,baseline_units_wk,baseline_osa,baseline_sov,actual_osa,actual_sov,strikes,cell_status
W2,2026-07-06,98567_100g_Hyderabad,High,True,0.0,,144.8,,False,hold,6042.7075,144.75,93.84620147541072,1.0192560363928572e-05,,,,
W2,2026-07-06,98567_100g_Kolkata,High,True,0.0,,46.8,,False,hold,1938.4700000000005,46.75,95.48458771783928,0.0006987872284845,,,,
W2,2026-07-06,98567_100g_Lucknow,High,True,0.0,,21.8,,False,hold,901.1075,21.75,94.78524743234765,5.074343931071429e-06,,,,
W2,2026-07-06,98567_100g_Mumbai,High,True,0.0,,80.5,,False,hold,3319.0150000000003,80.5,90.3550617911131,0.0083257764732027,,,,
W2,2026-07-06,98567_100g_Others,High,True,0.0,,295.0,,False,hold,12304.909999999998,295.0,88.933654706125,3.505704486851191,,,,
W2,2026-07-06,98567_100g_Pune,High,True,0.0,,39.8,,False,hold,1669.0475,39.75,94.2784053420119,0.0,,,,
W3,2026-07-06,108382_100g_Ahmedabad,High,True,0.0,,96.2,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Bangalore,High,True,0.0,,361.0,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Chennai,High,True,0.0,,295.5,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Delhi-NCR,High,True,0.0,,583.0,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Hyderabad,High,True,0.0,,430.0,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Kolkata,High,True,0.0,,144.8,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Lucknow,High,True,0.0,,108.2,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Mumbai,High,True,0.0,,294.5,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Others,High,True,0.0,,1312.0,,False,hold,,,,,,,,
W3,2026-07-06,108382_100g_Pune,High,True,0.0,,360.0,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Bangalore,High,True,0.0,,184.8,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Chennai,High,True,0.0,,22.8,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Delhi-NCR,High,True,0.0,,64.5,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Hyderabad,High,True,0.0,,84.2,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Kolkata,High,True,0.0,,34.0,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Lucknow,High,True,0.0,,11.2,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Mumbai,High,True,0.0,,35.8,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Others,High,True,0.0,,171.5,,False,hold,,,,,,,,
W3,2026-07-06,112761_1kg_Pune,High,True,0.0,,17.8,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Bangalore,High,True,0.0,,165.2,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Chandigarh Tricity,High,True,0.0,,15.0,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Delhi-NCR,High,True,0.0,,110.5,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Hyderabad,High,True,0.0,,87.8,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Kolkata,High,True,0.0,,14.2,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Mumbai,High,True,0.0,,44.2,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Others,High,True,0.0,,113.0,,False,hold,,,,,,,,
W3,2026-07-06,122262_500g_Pune,High,True,0.0,,22.5,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Bangalore,High,True,2392.568680641184,,658.4,,False,cut,,,,,,,,
W3,2026-07-06,126995_500g_Chandigarh Tricity,High,True,301.25674368619025,,88.2,,False,cut,,,,,,,,
W3,2026-07-06,126995_500g_Chennai,High,True,0.0,,65.8,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Delhi-NCR,High,True,0.0,,266.8,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Hyderabad,High,True,765.5529411764713,,220.0,,False,cut,,,,,,,,
W3,2026-07-06,126995_500g_Kolkata,High,True,778.8080205655534,,226.9,,False,cut,,,,,,,,
W3,2026-07-06,126995_500g_Lucknow,High,True,0.0,,64.8,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Mumbai,High,True,0.0,,495.2,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Others,High,True,0.0,,1027.8,,False,hold,,,,,,,,
W3,2026-07-06,126995_500g_Pune,High,True,0.0,,171.8,,False,hold,,,,,,,,
W3,2026-07-06,16655_100g_Chandigarh Tricity,Experimental,True,0.0,,0.8,,False,hold,,,,,,,,
W3,2026-07-06,16655_100g_Others,Experimental,True,0.0,,1.5,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Bangalore,High,True,493.27186180422314,,193.2,,False,cut,,,,,,,,
W3,2026-07-06,16658_500g_Chandigarh Tricity,High,True,0.0,,32.2,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Chennai,High,True,0.0,,53.0,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Delhi-NCR,High,True,0.0,,303.5,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Hyderabad,High,True,463.8117073170721,,181.8,,False,cut,,,,,,,,
W3,2026-07-06,16658_500g_Kolkata,High,True,0.0,,117.5,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Lucknow,High,True,0.0,,34.0,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Mumbai,Experimental,True,0.0,,60.5,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Others,High,True,0.0,,680.8,,False,hold,,,,,,,,
W3,2026-07-06,16658_500g_Pune,High,True,314.3102439024393,,123.2,,False,cut,,,,,,,,
W3,2026-07-06,16659_100g_Delhi-NCR,High,True,0.0,,142.0,,False,hold,,,,,,,,
W3,2026-07-06,16659_100g_Hyderabad,High,True,0.0,,51.5,,False,hold,,,,,,,,
W3,2026-07-06,16659_100g_Lucknow,High,True,0.0,,13.5,,False,hold,,,,,,,,
W3,2026-07-06,16659_100g_Mumbai,High,True,0.0,,35.2,,False,hold,,,,,,,,
W3,2026-07-06,16659_100g_Others,High,True,0.0,,39.5,,False,hold,,,,,,,,
W3,2026-07-06,16659_100g_Pune,High,True,0.0,,23.0,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Bangalore,High,True,827.190544871795,,215.9,,False,cut,,,,,,,,
W3,2026-07-06,16661_500g_Chandigarh Tricity,High,True,0.0,,1.0,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Chennai,High,True,0.0,,11.0,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Delhi-NCR,High,True,168.14826446281012,,44.7,,False,cut,,,,,,,,
W3,2026-07-06,16661_500g_Hyderabad,High,True,0.0,,112.0,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Kolkata,High,True,0.0,,28.5,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Lucknow,High,True,7.791267123287667,,1.9,,False,cut,,,,,,,,
W3,2026-07-06,16661_500g_Mumbai,High,True,0.0,,25.5,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Others,High,True,0.0,,113.8,,False,hold,,,,,,,,
W3,2026-07-06,16661_500g_Pune,High,True,0.0,,9.2,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Ahmedabad,High,True,0.0,,16.8,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Bangalore,High,True,1050.4410094637226,,171.7,,False,cut,,,,,,,,
W3,2026-07-06,21491_5kg_Chandigarh Tricity,High,True,0.0,,15.8,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Chennai,High,True,0.0,,19.8,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Delhi-NCR,High,True,0.0,,98.5,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Hyderabad,High,True,0.0,,36.2,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Kolkata,High,True,0.0,,19.5,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Lucknow,High,True,0.0,,21.0,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Mumbai,High,True,0.0,,37.0,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Others,High,True,0.0,,189.2,,False,hold,,,,,,,,
W3,2026-07-06,21491_5kg_Pune,High,True,0.0,,19.8,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Bangalore,High,True,0.0,,405.2,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Chennai,High,True,0.0,,85.5,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Delhi-NCR,High,True,0.0,,123.8,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Hyderabad,High,True,0.0,,72.8,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Kolkata,High,True,0.0,,61.5,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Lucknow,High,True,0.0,,53.2,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Others,High,True,0.0,,396.0,,False,hold,,,,,,,,
W3,2026-07-06,21686_1kg_Pune,High,True,0.0,,87.8,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Bangalore,High,True,0.0,,62.0,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Delhi-NCR,High,True,0.0,,22.5,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Hyderabad,High,True,0.0,,68.0,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Lucknow,High,True,0.0,,1.8,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Others,High,True,0.0,,34.5,,False,hold,,,,,,,,
W3,2026-07-06,21752_1ltr_Pune,High,True,0.0,,5.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Ahmedabad,High,True,0.0,,37.8,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Bangalore,High,True,0.0,,181.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Chandigarh Tricity,High,True,0.0,,30.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Chennai,High,True,0.0,,24.5,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Delhi-NCR,High,True,0.0,,291.8,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Hyderabad,High,True,0.0,,87.5,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Kolkata,High,True,0.0,,64.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Lucknow,High,True,0.0,,44.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Mumbai,High,True,0.0,,77.2,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Others,High,True,0.0,,373.0,,False,hold,,,,,,,,
W3,2026-07-06,21831_500g_Pune,High,True,0.0,,46.8,,False,hold,,,,,,,,
W3,2026-07-06,21833_1kg_Ahmedabad,Experimental,True,0.0,,1.0,,False,hold,,,,,,,,
W3,2026-07-06,21833_1kg_Others,High,True,0.0,,5.2,,False,hold,,,,,,,,
W3,2026-07-06,21833_1kg_Pune,High,True,0.0,,1.8,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Bangalore,High,True,0.0,,103.0,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Chandigarh Tricity,High,True,0.0,,3.2,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Chennai,High,True,0.0,,15.2,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Delhi-NCR,High,True,0.0,,15.2,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Hyderabad,High,True,0.0,,58.2,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Kolkata,High,True,0.0,,6.5,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Lucknow,High,True,0.0,,11.0,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Others,High,True,0.0,,68.8,,False,hold,,,,,,,,
W3,2026-07-06,21835_500g_Pune,High,True,0.0,,38.0,,False,hold,,,,,,,,
W3,2026-07-06,21836_500g_Chandigarh Tricity,High,True,0.0,,11.0,,False,hold,,,,,,,,
W3,2026-07-06,21836_500g_Delhi-NCR,High,True,0.0,,65.0,,False,hold,,,,,,,,
W3,2026-07-06,21836_500g_Lucknow,High,True,0.0,,4.8,,False,hold,,,,,,,,
W3,2026-07-06,21836_500g_Others,High,True,0.0,,95.5,,False,hold,,,,,,,,
W3,2026-07-06,21836_500g_Pune,High,True,0.0,,77.2,,False,hold,,,,,,,,
W3,2026-07-06,21837_500g_Lucknow,Experimental,True,0.0,,3.0,,False,hold,,,,,,,,
W3,2026-07-06,21837_500g_Others,High,True,0.0,,11.0,,False,hold,,,,,,,,
W3,2026-07-06,21837_500g_Pune,Experimental,True,0.0,,4.2,,False,hold,,,,,,,,
W3,2026-07-06,21838_500g_Others,High,True,0.0,,16.8,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Bangalore,High,True,0.0,,17.8,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Chandigarh Tricity,High,True,0.0,,2.5,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Chennai,High,True,0.0,,4.5,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Delhi-NCR,High,True,0.0,,17.5,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Hyderabad,High,True,0.0,,19.5,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Kolkata,High,True,0.0,,3.0,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Lucknow,High,True,0.0,,6.2,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Mumbai,High,True,0.0,,5.5,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Others,High,True,0.0,,50.0,,False,hold,,,,,,,,
W3,2026-07-06,21852_200g_Pune,High,True,0.0,,4.5,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Ahmedabad,High,True,0.0,,2.0,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Bangalore,High,True,0.0,,23.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Chandigarh Tricity,High,True,0.0,,1.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Chennai,High,True,0.0,,9.0,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Delhi-NCR,High,True,0.0,,18.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Hyderabad,High,True,0.0,,45.2,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Kolkata,High,True,0.0,,5.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Lucknow,High,True,0.0,,3.5,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Mumbai,High,True,0.0,,11.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Others,High,True,0.0,,31.8,,False,hold,,,,,,,,
W3,2026-07-06,21862_200g_Pune,High,True,0.0,,2.2,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Bangalore,Experimental,True,0.0,,2.0,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Chandigarh Tricity,Experimental,True,0.0,,2.8,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Chennai,High,True,0.0,,10.2,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Hyderabad,Experimental,True,0.0,,2.5,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Mumbai,High,True,0.0,,0.8,,False,hold,,,,,,,,
W3,2026-07-06,24054_100g_Others,High,True,0.0,,7.5,,False,hold,,,,,,,,
W3,2026-07-06,24055_500g_Bangalore,High,True,0.0,,57.8,,False,hold,,,,,,,,
W3,2026-07-06,24055_500g_Chennai,High,True,0.0,,4.2,,False,hold,,,,,,,,
W3,2026-07-06,24055_500g_Hyderabad,High,True,0.0,,32.8,,False,hold,,,,,,,,
W3,2026-07-06,24055_500g_Kolkata,High,True,0.0,,9.5,,False,hold,,,,,,,,
W3,2026-07-06,24055_500g_Others,High,True,0.0,,55.8,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Bangalore,High,True,0.0,,51.2,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Delhi-NCR,High,True,0.0,,48.8,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Hyderabad,High,True,0.0,,70.0,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Mumbai,Experimental,True,0.0,,42.7,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Others,High,True,0.0,,29.5,,False,hold,,,,,,,,
W3,2026-07-06,245436_500g_Pune,High,True,0.0,,5.5,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Bangalore,High,True,0.0,,115.0,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Chennai,High,True,0.0,,23.2,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Delhi-NCR,High,True,0.0,,40.0,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Hyderabad,High,True,0.0,,76.0,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Kolkata,High,True,0.0,,37.5,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Lucknow,High,True,0.0,,6.5,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Mumbai,Experimental,True,0.0,,13.5,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Others,High,True,0.0,,115.0,,False,hold,,,,,,,,
W3,2026-07-06,286878_1ltr_Pune,High,True,0.0,,17.8,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Bangalore,High,True,0.0,,24.2,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Chandigarh Tricity,High,True,0.0,,3.2,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Chennai,High,True,0.0,,6.2,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Delhi-NCR,High,True,0.0,,54.5,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Hyderabad,High,True,0.0,,12.5,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Lucknow,High,True,0.0,,4.0,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Mumbai,High,True,0.0,,25.8,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Others,High,True,0.0,,33.8,,False,hold,,,,,,,,
W3,2026-07-06,31999_500g_Pune,High,True,0.0,,11.0,,False,hold,,,,,,,,
W3,2026-07-06,32002_100g_Others,Experimental,True,0.0,,1.8,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Bangalore,High,True,0.0,,376.5,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Chennai,High,True,0.0,,182.0,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Delhi-NCR,High,True,0.0,,146.5,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Hyderabad,High,True,0.0,,297.2,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Kolkata,High,True,0.0,,210.5,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Lucknow,High,True,0.0,,39.5,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Mumbai,Experimental,True,0.0,,14.0,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Others,High,True,0.0,,747.5,,False,hold,,,,,,,,
W3,2026-07-06,32006_500g_Pune,High,True,0.0,,55.0,,False,hold,,,,,,,,
W3,2026-07-06,32385_1kg_Ahmedabad,High,True,440.229943747296,,55.2,,False,cut,,,,,,,,
W3,2026-07-06,32385_1kg_Bangalore,High,True,3508.138385826774,,441.8,,False,cut,,,,,,,,
W3,2026-07-06,32385_1kg_Hyderabad,High,True,2494.2109704641366,,320.0,,False,cut,,,,,,,,
W3,2026-07-06,32385_1kg_Lucknow,Experimental,True,785.5579194490821,,97.7,,False,cut,,,,,,,,
W3,2026-07-06,32385_1kg_Mumbai,High,True,0.0,,433.0,,False,hold,,,,,,,,
W3,2026-07-06,32385_1kg_Others,High,True,0.0,,133.0,,False,hold,,,,,,,,
W3,2026-07-06,32385_1kg_Pune,High,True,0.0,,263.8,,False,hold,,,,,,,,
W3,2026-07-06,32386_1kg_Ahmedabad,High,True,0.0,,9.8,,False,hold,,,,,,,,
W3,2026-07-06,32386_1kg_Kolkata,High,True,302.89774629468207,,42.2,,False,cut,,,,,,,,
W3,2026-07-06,32386_1kg_Others,High,True,0.0,,26.8,,False,hold,,,,,,,,
W3,2026-07-06,32386_1kg_Pune,High,True,0.0,,39.0,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Ahmedabad,High,True,0.0,,62.8,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Bangalore,High,True,0.0,,327.5,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Chandigarh Tricity,High,True,0.0,,51.8,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Chennai,High,True,0.0,,44.5,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Delhi-NCR,High,True,0.0,,415.2,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Hyderabad,High,True,0.0,,175.0,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Kolkata,High,True,0.0,,231.5,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Lucknow,High,True,0.0,,95.0,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Mumbai,High,True,0.0,,113.2,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Others,High,True,0.0,,1061.2,,False,hold,,,,,,,,
W3,2026-07-06,32387_500g_Pune,High,True,0.0,,136.0,,False,hold,,,,,,,,
W3,2026-07-06,3581_500g_Others,Experimental,True,0.0,,30.3,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Bangalore,High,True,0.0,,291.8,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Chandigarh Tricity,High,True,0.0,,27.5,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Chennai,High,True,0.0,,37.2,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Delhi-NCR,High,True,0.0,,391.8,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Hyderabad,High,True,0.0,,150.5,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Kolkata,High,True,0.0,,77.8,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Lucknow,High,True,0.0,,62.8,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Mumbai,High,True,0.0,,125.0,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Others,High,True,0.0,,883.0,,False,hold,,,,,,,,
W3,2026-07-06,3582_500g_Pune,High,True,0.0,,45.8,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Ahmedabad,High,True,0.0,,89.0,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Bangalore,High,True,1052.699999999997,,725.0,,False,cut,,,,,,,,
W3,2026-07-06,3583_500g_Chandigarh Tricity,High,True,0.0,,122.2,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Chennai,High,True,0.0,,83.5,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Delhi-NCR,High,True,0.0,,543.0,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Hyderabad,High,True,0.0,,269.8,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Kolkata,High,True,0.0,,778.2,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Lucknow,High,True,0.0,,122.2,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Mumbai,High,True,0.0,,394.2,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Others,High,True,0.0,,2548.5,,False,hold,,,,,,,,
W3,2026-07-06,3583_500g_Pune,High,True,0.0,,120.2,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Bangalore,High,True,0.0,,83.0,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Chennai,High,True,0.0,,67.0,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Delhi-NCR,High,True,0.0,,100.0,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Hyderabad,High,True,0.0,,53.8,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Kolkata,High,True,0.0,,37.2,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Mumbai,High,True,0.0,,46.0,,False,hold,,,,,,,,
W3,2026-07-06,3586_500g_Others,High,True,0.0,,157.5,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Bangalore,High,True,0.0,,95.8,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Chandigarh Tricity,High,True,0.0,,9.5,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Chennai,High,True,0.0,,29.2,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Delhi-NCR,High,True,0.0,,171.2,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Hyderabad,High,True,0.0,,57.2,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Kolkata,High,True,0.0,,56.8,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Lucknow,High,True,0.0,,11.8,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Mumbai,High,True,0.0,,37.2,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Others,High,True,0.0,,259.5,,False,hold,,,,,,,,
W3,2026-07-06,3587_500g_Pune,High,True,0.0,,18.5,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Ahmedabad,High,True,0.0,,33.5,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Bangalore,High,True,0.0,,87.2,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Chandigarh Tricity,High,True,0.0,,5.8,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Chennai,High,True,0.0,,46.2,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Delhi-NCR,High,True,0.0,,97.0,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Hyderabad,High,True,0.0,,111.2,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Kolkata,High,True,0.0,,87.2,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Lucknow,High,True,0.0,,16.2,,False,hold,,,,,,,,
W3,2026-07-06,3588_500g_Others,High,True,0.0,,90.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Bangalore,High,True,0.0,,196.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Chandigarh Tricity,High,True,0.0,,19.5,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Chennai,High,True,0.0,,82.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Delhi-NCR,High,True,236.12399999999616,,374.8,,False,cut,,,,,,,,
W3,2026-07-06,3592_500g_Hyderabad,High,True,0.0,,82.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Kolkata,High,True,0.0,,127.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Lucknow,High,True,0.0,,21.0,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Mumbai,High,True,0.0,,164.2,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Others,High,True,0.0,,512.8,,False,hold,,,,,,,,
W3,2026-07-06,3592_500g_Pune,High,True,0.0,,62.0,,False,hold,,,,,,,,
W3,2026-07-06,3595_50g_Pune,Experimental,True,0.0,,2.0,,False,hold,,,,,,,,
