Category,City,iso_week,comp_median_price,comp_avg_disc,comp_max_disc,comp_p75_disc,comp_avg_osa,n_comp_skus
Besan & Gram Flour,Mumbai,2026-W23,91.17,22.37329465346909,44.210526316,32.832352940999996,64.9746632127395,119
Besan & Gram Flour,Mumbai,2026-W24,91.46,22.979751059181904,48.421052632,32.964705882,59.732445998522685,119
Besan & Gram Flour,Mumbai,2026-W25,91.72,22.687260879377884,48.421052632,34.248520709750004,61.61120128906581,117
Besan & Gram Flour,Mumbai,2026-W26,91.37,23.051426677429525,48.421052632,33.786982249,58.15386882144508,122
Besan & Gram Flour,Mumbai,2026-W27,92.0,22.8567807205,47.368421053,33.33744747925,53.326833455944445,36
Besan & Gram Flour,Others,2026-W01,63.0,23.809819610563636,42.005343866,33.854166667,75.38483004723571,224
Besan & Gram Flour,Others,2026-W02,63.436509961,23.751799033586845,41.899321199,33.877272727,74.33871609820255,392
Besan & Gram Flour,Others,2026-W03,63.425203533,23.5300720761455,41.964304371,32.941176471,73.4909697880051,392
Besan & Gram Flour,Others,2026-W04,63.0,24.69706670355291,47.771800062,34.4205249315,71.28683590609948,392
Besan & Gram Flour,Others,2026-W05,62.85,24.342198098934038,47.825580337,33.962264151,65.65906283681123,392
Besan & Gram Flour,Others,2026-W06,61.895612244999995,24.315644220420765,41.666666667,33.443359375,64.8344632281046,392
Besan & Gram Flour,Others,2026-W07,61.85,24.039965179246536,41.111111111,33.5875,65.70492862080357,392
Besan & Gram Flour,Others,2026-W08,60.89125,24.71717789176216,43.786982249,33.5859375,65.8980760467546,392
Besan & Gram Flour,Others,2026-W09,60.245263158,25.417010630288885,41.012440191,33.586982249,66.28235467877806,392
Besan & Gram Flour,Others,2026-W10,58.9288190955,26.57561127193232,41.710141207,35.16571969675,66.73379528813179,387
Besan & Gram Flour,Others,2026-W11,61.0,25.752815740086707,42.284467266,33.7109375,66.19379768108571,385
Besan & Gram Flour,Others,2026-W12,61.0,26.332009847107226,48.80952381,34.444444444,65.16627962370494,385
Besan & Gram Flour,Others,2026-W13,61.0,25.64420509564164,53.571428571,33.705357143,63.83511771234285,385
Besan & Gram Flour,Others,2026-W14,66.612403846,24.068475792563394,53.571428571,33.35595633575,63.87058162942338,385
Besan & Gram Flour,Others,2026-W15,69.318181818,22.98879648981437,41.040100251,32.70547619,62.07440050307532,385
Besan & Gram Flour,Others,2026-W16,71.0,22.644884654135385,41.052631579,32.171736997,59.35564498444935,385
Besan & Gram Flour,Others,2026-W17,69.67857142849999,22.68097162969427,41.89290757,32.12000230925,58.969450321262336,385
Besan & Gram Flour,Others,2026-W18,69.477586207,23.328910125556632,41.45726996,32.044160942,58.18356832999299,385
Besan & Gram Flour,Others,2026-W19,70.66666666649999,23.589973847470002,41.305247697,33.141792732,56.3090932423161,385
Besan & Gram Flour,Others,2026-W20,69.62185185199999,23.93251798481757,42.166289141,33.637903344,57.92274743915585,376
Besan & Gram Flour,Others,2026-W21,69.356428571,23.638858525860627,42.032605905,33.705245098000006,59.79916467640057,352
Besan & Gram Flour,Others,2026-W22,69.165726601,23.746367973213793,40.726596491,33.787890625,59.02407180023798,345
Besan & Gram Flour,Others,2026-W23,67.22,23.282569009529638,41.68406633,33.34962963,56.4471992393411,343
Besan & Gram Flour,Others,2026-W24,69.796064516,22.941547723690242,41.1208577,32.05654061625,58.63648016651453,344
Besan & Gram Flour,Others,2026-W25,70.110967742,22.210373873764304,40.861858017,31.2631862745,62.04605321668059,335
Besan & Gram Flour,Others,2026-W26,70.02707977200001,22.174900582820428,40.116736337,31.764705882,60.94689923926048,334
Besan & Gram Flour,Others,2026-W27,70.367857143,21.973471954762953,40.0,31.8370588235,59.64122252931632,98
Besan & Gram Flour,Pune,2026-W01,82.925,24.56064111479464,47.326315789,35.356508876,85.15325670506667,60
Besan & Gram Flour,Pune,2026-W02,81.755,25.21439177161224,47.368421053,34.81040113725,79.27393999567619,105
Besan & Gram Flour,Pune,2026-W03,81.595,25.19714583244898,43.168421053,35.3313225235,81.57940963080952,105
Besan & Gram Flour,Pune,2026-W04,81.5,27.143034856489795,45.562130178,36.46176470575,78.60590959425714,105
Besan & Gram Flour,Pune,2026-W05,81.55,24.985110973622447,45.532544379,34.33284023675,75.65891472869524,105
Besan & Gram Flour,Pune,2026-W06,81.555,25.269244730234696,45.263157895,34.301775148,83.16831683163366,101
Besan & Gram Flour,Pune,2026-W07,75.11,24.837821072059405,54.736842105,32.964705882,87.33594289659406,101
Besan & Gram Flour,Pune,2026-W08,75.0,24.3111004832,54.736842105,31.764705882,85.39313399779047,105
Besan & Gram Flour,Pune,2026-W09,75.0,26.229963285438096,47.368421053,34.319526627,85.59246954591428,105
Besan & Gram Flour,Pune,2026-W10,71.0,27.079524756666668,47.368421053,35.293333333,83.05647840526667,105
Besan & Gram Flour,Pune,2026-W11,71.78,25.029169337637256,48.421052632,32.941176471,83.13145199277143,105
Besan & Gram Flour,Pune,2026-W12,67.49,26.287157228914285,48.421052632,33.769230769,81.24329446013333,105
Besan & Gram Flour,Pune,2026-W13,63.86,26.454312035796118,48.421052632,35.16696252449999,78.42955985811427,105
Besan & Gram Flour,Pune,2026-W14,68.045,26.879640439884614,50.526315789,36.411764706,76.90214547348572,105
Besan & Gram Flour,Pune,2026-W15,67.5,26.80421324027619,47.368421053,36.423529412,78.10570381993334,105
Besan & Gram Flour,Pune,2026-W16,75.0,26.46061539624762,47.368421053,36.423529412,79.61782465792382,105
Besan & Gram Flour,Pune,2026-W17,75.09,25.814177873809527,46.315789474,36.411764706,77.64579989300952,105
Besan & Gram Flour,Pune,2026-W18,75.13,26.347747201019047,51.578947368,36.423529412,77.60299625467619,105
Besan & Gram Flour,Pune,2026-W19,75.12,26.598909359638093,51.578947368,36.686390533,77.39967897271428,105
Besan & Gram Flour,Pune,2026-W20,75.04,27.029066453123807,51.578947368,36.686390533,77.39779749410476,105
Besan & Gram Flour,Pune,2026-W21,75.09,26.242156768808083,51.578947368,35.794117647,80.35987328762857,105
Besan & Gram Flour,Pune,2026-W22,83.1,25.10486307542857,43.157894737,34.741176471,82.31983829733333,105
Besan & Gram Flour,Pune,2026-W23,91.815,24.297006102568748,52.631578947,34.805000000250004,80.8111903553238,105
Besan & Gram Flour,Pune,2026-W24,91.74,25.063118093805155,49.473684211,35.526315789,74.05546834114286,105
Besan & Gram Flour,Pune,2026-W25,83.375,24.699673535489794,49.473684211,33.976331361250004,78.23129251690476,105
Besan & Gram Flour,Pune,2026-W26,91.88,23.18343030144,48.421052632,33.769230769,70.44676634835247,122
Besan & Gram Flour,Pune,2026-W27,91.88,23.116798718206667,48.421052632,34.658284024000004,66.42512077302779,36
Dal & Pulses,Ahmedabad,2026-W01,96.0,30.29257030869553,61.073825503,41.23853211,81.72929936305732,628
Dal & Pulses,Ahmedabad,2026-W02,95.98,30.716511587195676,61.073825503,41.238709677,81.42857142857143,1099
Dal & Pulses,Ahmedabad,2026-W03,95.755,30.889304987336267,61.073825503,42.222222222,80.26543275538064,1106
Dal & Pulses,Ahmedabad,2026-W04,95.07,31.70885246532903,61.073825503,43.27936872925,79.24270821058312,1113
Dal & Pulses,Ahmedabad,2026-W05,95.305,31.13638492899636,61.545150502,44.120805369,79.40476190478661,1120
Dal & Pulses,Ahmedabad,2026-W06,95.22,31.430561282161644,61.658862876,43.8676470585,80.13248542661711,1110
Dal & Pulses,Ahmedabad,2026-W07,94.03,31.519171018517504,61.946308725,43.651851852,76.57773491912751,1098
Dal & Pulses,Ahmedabad,2026-W08,94.36,31.428898182256383,62.35451505,44.226666667,71.45370968900642,1092
Dal & Pulses,Ahmedabad,2026-W09,94.48,31.836466975073094,62.555183946,45.670940171,78.45830639948626,1092
Dal & Pulses,Ahmedabad,2026-W10,94.0,32.287854661940706,62.875362319,45.833333333,75.26561682629992,1087
Dal & Pulses,Ahmedabad,2026-W11,95.53,32.31395686160616,62.906040268,45.125925926,72.99050887448588,1097
Dal & Pulses,Ahmedabad,2026-W12,94.0,32.43708842785505,62.953020134,43.738255034,75.12230818777282,1096
Dal & Pulses,Ahmedabad,2026-W13,94.25,32.0651084172662,62.993288591,43.333333333,74.88615664852733,1098
Dal & Pulses,Ahmedabad,2026-W14,94.25,31.745637242377672,63.040268456,43.18875502,78.14506128421382,1099
Dal & Pulses,Ahmedabad,2026-W15,94.0,31.816801253151237,63.648829431,42.963855422,80.3326615700091,1099
Dal & Pulses,Ahmedabad,2026-W16,96.08,31.169729539651204,65.545150502,42.0620689655,80.37667176001,1099
Dal & Pulses,Ahmedabad,2026-W17,97.72,31.25843636937884,66.240802676,42.82779100250001,79.15835762140199,1107
Dal & Pulses,Ahmedabad,2026-W18,96.855,31.484294062640565,66.712374582,42.331395348499996,74.62830855398674,1132
Dal & Pulses,Ahmedabad,2026-W19,97.0,31.494267058334305,66.89632107,42.3003875965,70.19566736554498,1134
Dal & Pulses,Ahmedabad,2026-W20,97.0,31.942958748787763,67.013377926,42.94140790375,62.8759942454128,1141
Dal & Pulses,Ahmedabad,2026-W21,98.155,30.486262906372023,67.093645485,41.822198275750004,60.09268810925837,1134
Dal & Pulses,Ahmedabad,2026-W22,97.16,30.20123087803051,67.120401338,41.744147157,61.08943191538188,1126
Dal & Pulses,Ahmedabad,2026-W23,98.925,30.034009738251548,67.110367893,41.666666667,56.315732004512505,1120
Dal & Pulses,Ahmedabad,2026-W24,98.005,30.485986687315553,66.946488294,41.6965517245,60.82183695850625,1120
Dal & Pulses,Ahmedabad,2026-W25,96.44,30.258093746858883,66.618729097,41.666666667,57.372300858917264,1124
Dal & Pulses,Ahmedabad,2026-W26,96.98,29.688455561317614,66.535117057,41.55733944975,64.46210983945221,1173
Dal & Pulses,Ahmedabad,2026-W27,96.05,28.880351585869594,66.528428094,40.9403669725,65.46677134532304,356
Dal & Pulses,Bangalore,2026-W01,120.05,22.290420826659368,59.717532468,32.8375,76.04487776542942,802
Dal & Pulses,Bangalore,2026-W02,115.63,23.787568256441155,61.941538462,33.80952381,73.86146880995605,1404
Dal & Pulses,Bangalore,2026-W03,115.0,23.607584507439476,61.496932515,34.22291666675,72.1843975523433,1405
Dal & Pulses,Bangalore,2026-W04,115.425,23.564399140131698,62.099125364,34.4574477545,71.737884967146,1411
Dal & Pulses,Bangalore,2026-W05,118.93,22.686735685880965,62.209302326,34.06379310325,71.58890239571761,1426
Dal & Pulses,Bangalore,2026-W06,115.49,22.511935904345453,60.579710145,33.564,74.16641964435621,1425
Dal & Pulses,Bangalore,2026-W07,115.97,22.890607561496267,60.579710145,34.160401003,74.38820567367875,1417
Dal & Pulses,Bangalore,2026-W08,115.98,22.947442319738656,60.437751004,34.4494949495,74.01192512936224,1414
Dal & Pulses,Bangalore,2026-W09,115.03,23.311997143882337,62.020710059,34.492307692,77.31533485739024,1414
Dal & Pulses,Bangalore,2026-W10,113.0,24.37205348785667,62.770348837,35.806451613,78.08343942181669,1414
Dal & Pulses,Bangalore,2026-W11,113.78,23.79590539126662,64.816860465,34.444444444,77.0809297008906,1424
Dal & Pulses,Bangalore,2026-W12,113.0,23.912484814864865,61.763052209,34.693333333,77.92134269720957,1422
Dal & Pulses,Bangalore,2026-W13,113.33500000000001,23.85277135028331,61.827309237,34.595317726,77.74472028485395,1414
Dal & Pulses,Bangalore,2026-W14,113.0,24.170364280713134,61.373913043,34.557342657,75.60547236991599,1414
Dal & Pulses,Bangalore,2026-W15,113.0,23.94977881381934,72.207792208,33.523076923,77.21279004521767,1414
Dal & Pulses,Bangalore,2026-W16,116.995,23.05150731149861,61.162318841,33.552,78.58649966271184,1419
Dal & Pulses,Bangalore,2026-W17,116.59,22.764120437737215,61.055072464,32.976,79.32634687984645,1421
Dal & Pulses,Bangalore,2026-W18,114.78999999999999,23.26028920971106,61.311036789,34.2,78.44475524474434,1430
Dal & Pulses,Bangalore,2026-W19,111.71,23.715581395864998,61.205797101,34.1523504275,77.64835024003749,1435
Dal & Pulses,Bangalore,2026-W20,111.57,24.191324069337554,61.148148148,34.814814815,74.18120524389735,1433
Dal & Pulses,Bangalore,2026-W21,113.0,23.121710478253032,61.313131313,33.911298077,74.28349620675247,1414
Dal & Pulses,Bangalore,2026-W22,114.0,22.573462031008795,61.879194631,33.5208333335,72.60506154637305,1418
Dal & Pulses,Bangalore,2026-W23,114.88,22.570758341066377,62.608695652,33.464,69.63218238482675,1421
Dal & Pulses,Bangalore,2026-W24,113.075,23.04729304055752,62.486956522,33.73956043975,72.7869709460076,1421
Dal & Pulses,Bangalore,2026-W25,114.11500000000001,22.53675221528055,61.818791946,33.476923077,73.2523099701154,1421
Dal & Pulses,Bangalore,2026-W26,114.475,22.51065210014619,61.422818792,33.107407407749996,58.65048365718181,1803
Dal & Pulses,Bangalore,2026-W27,114.1,22.381533549240462,61.389261745,33.03804713775,53.52214580511601,562
Dal & Pulses,Chandigarh Tricity,2026-W01,117.0,26.05673853673472,64.181716834,38.294252874,80.75569627786963,744
Dal & Pulses,Chandigarh Tricity,2026-W02,115.266666667,27.032102269009503,64.348940914,38.5800925925,80.4268752333364,1302
Dal & Pulses,Chandigarh Tricity,2026-W03,111.996666667,27.642235802134966,64.760312152,39.012962963,80.57502130003456,1302
Dal & Pulses,Chandigarh Tricity,2026-W04,115.326666667,27.372665592300702,70.0,38.42037037,80.1026358848717,1325
Dal & Pulses,Chandigarh Tricity,2026-W05,116.3616666665,26.726684542512412,66.220735786,38.208333333,81.54609955231162,1335
Dal & Pulses,Chandigarh Tricity,2026-W06,115.31,27.363370911288186,64.637681159,38.1716666665,81.80234232444988,1327
Dal & Pulses,Chandigarh Tricity,2026-W07,115.11333333350001,27.372513988295452,62.257525084,39.37685185175,83.20293742134173,1311
Dal & Pulses,Chandigarh Tricity,2026-W08,115.0,27.22509216395369,62.149386845,39.00174679325,84.14844859248771,1302
Dal & Pulses,Chandigarh Tricity,2026-W09,113.086666667,27.481713567059796,62.051282051,38.6245597385,83.08059697669354,1302
Dal & Pulses,Chandigarh Tricity,2026-W10,111.0016666665,28.15537884596514,62.004459309,38.39972635275,78.640175431798,1302
Dal & Pulses,Chandigarh Tricity,2026-W11,110.76333333299999,27.88296488050713,61.917502787,38.333333333,78.75839644026566,1325
Dal & Pulses,Chandigarh Tricity,2026-W12,109.67,28.290759309937947,61.88851728,38.333333333,80.68038577159324,1330
Dal & Pulses,Chandigarh Tricity,2026-W13,108.8583333335,28.306333210784917,61.885172798,38.91041666625,81.0106899901782,1330
Dal & Pulses,Chandigarh Tricity,2026-W14,110.02,28.00402937544197,61.877369008,38.83346855975,81.91733585654661,1330
Dal & Pulses,Chandigarh Tricity,2026-W15,109.956666667,27.853631442041355,61.538461538,37.611111111,81.69820810519624,1330
Dal & Pulses,Chandigarh Tricity,2026-W16,110.17,26.77000016556812,60.798216276,36.309333333,81.6812723417594,1330
Dal & Pulses,Chandigarh Tricity,2026-W17,110.1766666665,26.9191189219508,61.765886288,35.946666667,83.05562659473082,1330
Dal & Pulses,Chandigarh Tricity,2026-W18,110.21,27.00042044537728,62.447811448,36.1295,82.97501122408723,1330
Dal & Pulses,Chandigarh Tricity,2026-W19,109.87,26.716224381634937,64.475280899,36.18011111125,80.75185128343533,1330
Dal & Pulses,Chandigarh Tricity,2026-W20,109.186666667,26.874323728189555,65.632107023,36.774193548,76.20490311886003,1336
Dal & Pulses,Chandigarh Tricity,2026-W21,110.21,25.914703129858957,65.181716834,36.391666667,78.32736603405864,1330
Dal & Pulses,Chandigarh Tricity,2026-W22,111.0,25.763166172985,65.238573021,36.46111111075,79.61025011500377,1330
Dal & Pulses,Chandigarh Tricity,2026-W23,114.0,25.731948598101166,65.230769231,36.441666667,78.18689920690225,1330
Dal & Pulses,Chandigarh Tricity,2026-W24,111.49,26.2014121538361,64.578595318,35.87083333325,78.39410778058647,1330
Dal & Pulses,Chandigarh Tricity,2026-W25,112.63499999999999,26.233099539834203,63.885172798,35.355902778,80.47846373293459,1330
Dal & Pulses,Chandigarh Tricity,2026-W26,113.0,26.16460907133855,63.65328874,35.197222222,79.89931191818228,1355
Dal & Pulses,Chandigarh Tricity,2026-W27,113.293333333,26.07510882301543,63.565217391,35.116666667000004,79.47419423600256,390
Dal & Pulses,Chennai,2026-W01,113.455,23.763735687323344,61.675585284,35.16877637125,73.80885780889243,660
Dal & Pulses,Chennai,2026-W02,110.46,24.894342478772522,68.038461538,35.0192307695,74.86627955378356,1155
Dal & Pulses,Chennai,2026-W03,108.44999999999999,25.508877490672134,70.0,35.11138050475,72.62169340849957,1153
Dal & Pulses,Chennai,2026-W04,108.27,26.008851637093635,69.515384615,35.6691388435,70.89623153779323,1152
Dal & Pulses,Chennai,2026-W05,109.0,25.69794473486854,63.685618729,36.0139534885,70.21788494809688,1156
Dal & Pulses,Chennai,2026-W06,111.35,25.082167127686823,64.252941176,35.885185185,71.68863439930855,1157
Dal & Pulses,Chennai,2026-W07,106.395,24.96843864630817,60.959866221,36.0,69.95732497839239,1157
Dal & Pulses,Chennai,2026-W08,107.2,24.605378824079143,62.471571906,35.736,68.99621212121212,1155
Dal & Pulses,Chennai,2026-W09,106.47,24.675003668200088,62.923076923,35.472750000000005,70.4821636696632,1155
Dal & Pulses,Chennai,2026-W10,106.23,25.699514674305053,63.056856187,35.8046296295,64.37364130434783,1150
Dal & Pulses,Chennai,2026-W11,106.1,25.25710153882875,63.568561873,35.212,55.65411004090223,1166
Dal & Pulses,Chennai,2026-W12,106.41,25.296708773115736,64.063545151,35.0,53.20290000457253,1172
Dal & Pulses,Chennai,2026-W13,106.38,25.49766585798764,64.441471572,35.0,58.755137991775236,1179
Dal & Pulses,Chennai,2026-W14,106.98,25.032974213625153,65.036789298,35.350769231,64.61176736637795,1188
Dal & Pulses,Chennai,2026-W15,109.67,24.724481432754885,72.207792208,35.208333333,69.74362336521261,1190
Dal & Pulses,Chennai,2026-W16,110.0,24.019133411155362,64.096989967,35.492307692,71.44111375893361,1190
Dal & Pulses,Chennai,2026-W17,109.0,23.926315610466233,64.006688963,35.523076923,70.57217004447983,1190
Dal & Pulses,Chennai,2026-W18,108.03,24.695158611646107,63.668896321,35.652419355000006,67.17251606524286,1190
Dal & Pulses,Chennai,2026-W19,108.095,24.918535534156415,63.050167224,36.39638554225,60.99851705389076,1190
Dal & Pulses,Chennai,2026-W20,108.0,25.089634957857267,62.618729097,36.666666667,57.80682643427408,1215
Dal & Pulses,Chennai,2026-W21,109.86,24.04863753567901,62.2909699,36.096666666750004,59.50422943744014,1211
Dal & Pulses,Chennai,2026-W22,109.95,23.633625838752423,62.18729097,35.278787879,61.19214045627332,1211
Dal & Pulses,Chennai,2026-W23,110.02,23.268275839232288,62.130434783,33.333333333,56.35818849983402,1211
Dal & Pulses,Chennai,2026-W24,109.73,23.429660958883318,62.050167224,33.452,53.378370939067715,1211
Dal & Pulses,Chennai,2026-W25,109.98,23.365503987523116,61.698996656,33.6,52.10590775103302,1302
Dal & Pulses,Chennai,2026-W26,109.0,23.218411085320884,61.334448161,32.918,49.429407605250724,1376
Dal & Pulses,Chennai,2026-W27,109.0,23.191583405735848,61.27090301,33.592333333250004,51.14899163120051,394
Dal & Pulses,Delhi-NCR,2026-W01,118.002857143,23.622372470445473,65.15917782,33.26162790675,70.58801384016348,868
Dal & Pulses,Delhi-NCR,2026-W02,116.00214285749999,24.862981370093053,65.440038223,34.0,70.07358853104346,1519
Dal & Pulses,Delhi-NCR,2026-W03,114.9421428575,25.081980664433267,65.513616818,35.820238095,67.95736851896905,1525
Dal & Pulses,Delhi-NCR,2026-W04,115.417142857,25.18348841217507,66.87768753,35.5313849775,70.02390682714888,1526
