product_i,product_j,city,cross_elast
75468,31999,Lucknow,0.007
75468,32385,Lucknow,0.007
75468,126995,Lucknow,0.007
126995,3587,Lucknow,0.007
126995,3588,Lucknow,0.007
126995,16661,Lucknow,0.007
126995,21835,Lucknow,0.007
126995,21836,Lucknow,0.007
126995,21837,Lucknow,0.007
126995,31999,Lucknow,0.007
126995,32385,Lucknow,0.007
126995,75468,Lucknow,0.007
3586,3587,Mumbai,0.009
3586,3588,Mumbai,0.009
3586,16661,Mumbai,0.009
3586,31999,Mumbai,0.009
3586,32385,Mumbai,0.009
3586,126995,Mumbai,0.009
3586,495092,Mumbai,0.009
3587,3586,Mumbai,0.009
3587,3588,Mumbai,0.009
3587,16661,Mumbai,0.009
3587,31999,Mumbai,0.009
3587,32385,Mumbai,0.009
3587,126995,Mumbai,0.009
3587,495092,Mumbai,0.009
3588,3586,Mumbai,0.009
3588,3587,Mumbai,0.009
3588,16661,Mumbai,0.009
3588,31999,Mumbai,0.009
3588,32385,Mumbai,0.009
3588,126995,Mumbai,0.009
3588,495092,Mumbai,0.009
16661,3586,Mumbai,0.009
16661,3587,Mumbai,0.009
16661,3588,Mumbai,0.009
16661,31999,Mumbai,0.009
16661,32385,Mumbai,0.009
16661,126995,Mumbai,0.009
16661,495092,Mumbai,0.009
31999,3586,Mumbai,0.009
31999,3587,Mumbai,0.009
31999,3588,Mumbai,0.009
31999,16661,Mumbai,0.009
31999,32385,Mumbai,0.009
31999,126995,Mumbai,0.009
31999,495092,Mumbai,0.009
32385,3586,Mumbai,0.009
32385,3587,Mumbai,0.009
32385,3588,Mumbai,0.009
32385,16661,Mumbai,0.009
32385,31999,Mumbai,0.009
32385,126995,Mumbai,0.009
32385,495092,Mumbai,0.009
126995,3586,Mumbai,0.009
126995,3587,Mumbai,0.009
126995,3588,Mumbai,0.009
126995,16661,Mumbai,0.009
126995,31999,Mumbai,0.009
126995,32385,Mumbai,0.009
126995,495092,Mumbai,0.009
495092,3586,Mumbai,0.009
495092,3587,Mumbai,0.009
495092,3588,Mumbai,0.009
495092,16661,Mumbai,0.009
495092,31999,Mumbai,0.009
495092,32385,Mumbai,0.009
495092,126995,Mumbai,0.009
3586,3587,Others,0.0039
3586,3588,Others,0.0039
3586,3795,Others,0.0039
3586,16661,Others,0.0039
3586,21833,Others,0.0039
3586,21835,Others,0.0039
3586,21836,Others,0.0039
3586,21837,Others,0.0039
3586,21838,Others,0.0039
3586,24055,Others,0.0039
3586,31999,Others,0.0039
3586,32385,Others,0.0039
3586,32386,Others,0.0039
3586,75468,Others,0.0039
3586,126995,Others,0.0039
3586,495092,Others,0.0039
3587,3586,Others,0.0039
3587,3588,Others,0.0039
3587,3795,Others,0.0039
3587,16661,Others,0.0039
3587,21833,Others,0.0039
3587,21835,Others,0.0039
3587,21836,Others,0.0039
3587,21837,Others,0.0039
3587,21838,Others,0.0039
3587,24055,Others,0.0039
3587,31999,Others,0.0039
3587,32385,Others,0.0039
3587,32386,Others,0.0039
3587,75468,Others,0.0039
3587,126995,Others,0.0039
3587,495092,Others,0.0039
3588,3586,Others,0.0039
3588,3587,Others,0.0039
3588,3795,Others,0.0039
3588,16661,Others,0.0039
3588,21833,Others,0.0039
3588,21835,Others,0.0039
3588,21836,Others,0.0039
3588,21837,Others,0.0039
3588,21838,Others,0.0039
3588,24055,Others,0.0039
3588,31999,Others,0.0039
3588,32385,Others,0.0039
3588,32386,Others,0.0039
3588,75468,Others,0.0039
3588,126995,Others,0.0039
3588,495092,Others,0.0039
3795,3586,Others,0.0039
3795,3587,Others,0.0039
3795,3588,Others,0.0039
3795,16661,Others,0.0039
3795,21833,Others,0.0039
3795,21835,Others,0.0039
3795,21836,Others,0.0039
3795,21837,Others,0.0039
3795,21838,Others,0.0039
3795,24055,Others,0.0039
3795,31999,Others,0.0039
3795,32385,Others,0.0039
3795,32386,Others,0.0039
3795,75468,Others,0.0039
3795,126995,Others,0.0039
3795,495092,Others,0.0039
16661,3586,Others,0.0039
16661,3587,Others,0.0039
16661,3588,Others,0.0039
16661,3795,Others,0.0039
16661,21833,Others,0.0039
16661,21835,Others,0.0039
16661,21836,Others,0.0039
16661,21837,Others,0.0039
16661,21838,Others,0.0039
16661,24055,Others,0.0039
16661,31999,Others,0.0039
16661,32385,Others,0.0039
16661,32386,Others,0.0039
16661,75468,Others,0.0039
16661,126995,Others,0.0039
16661,495092,Others,0.0039
21833,3586,Others,0.0039
21833,3587,Others,0.0039
21833,3588,Others,0.0039
21833,3795,Others,0.0039
21833,16661,Others,0.0039
21833,21835,Others,0.0039
21833,21836,Others,0.0039
21833,21837,Others,0.0039
21833,21838,Others,0.0039
21833,24055,Others,0.0039
21833,31999,Others,0.0039
21833,32385,Others,0.0039
21833,32386,Others,0.0039
21833,75468,Others,0.0039
21833,126995,Others,0.0039
21833,495092,Others,0.0039
21835,3586,Others,0.0039
21835,3587,Others,0.0039
21835,3588,Others,0.0039
21835,3795,Others,0.0039
21835,16661,Others,0.0039
21835,21833,Others,0.0039
21835,21836,Others,0.0039
21835,21837,Others,0.0039
21835,21838,Others,0.0039
21835,24055,Others,0.0039
21835,31999,Others,0.0039
21835,32385,Others,0.0039
21835,32386,Others,0.0039
21835,75468,Others,0.0039
21835,126995,Others,0.0039
21835,495092,Others,0.0039
21836,3586,Others,0.0039
21836,3587,Others,0.0039
21836,3588,Others,0.0039
21836,3795,Others,0.0039
21836,16661,Others,0.0039
21836,21833,Others,0.0039
21836,21835,Others,0.0039
21836,21837,Others,0.0039
21836,21838,Others,0.0039
21836,24055,Others,0.0039
21836,31999,Others,0.0039
21836,32385,Others,0.0039
21836,32386,Others,0.0039
21836,75468,Others,0.0039
21836,126995,Others,0.0039
21836,495092,Others,0.0039
21837,3586,Others,0.0039
21837,3587,Others,0.0039
21837,3588,Others,0.0039
21837,3795,Others,0.0039
21837,16661,Others,0.0039
21837,21833,Others,0.0039
21837,21835,Others,0.0039
21837,21836,Others,0.0039
21837,21838,Others,0.0039
21837,24055,Others,0.0039
21837,31999,Others,0.0039
21837,32385,Others,0.0039
21837,32386,Others,0.0039
21837,75468,Others,0.0039
21837,126995,Others,0.0039
21837,495092,Others,0.0039
21838,3586,Others,0.0039
21838,3587,Others,0.0039
21838,3588,Others,0.0039
21838,3795,Others,0.0039
21838,16661,Others,0.0039
21838,21833,Others,0.0039
21838,21835,Others,0.0039
21838,21836,Others,0.0039
21838,21837,Others,0.0039
21838,24055,Others,0.0039
21838,31999,Others,0.0039
21838,32385,Others,0.0039
21838,32386,Others,0.0039
21838,75468,Others,0.0039
21838,126995,Others,0.0039
21838,495092,Others,0.0039
24055,3586,Others,0.0039
24055,3587,Others,0.0039
24055,3588,Others,0.0039
24055,3795,Others,0.0039
24055,16661,Others,0.0039
24055,21833,Others,0.0039
24055,21835,Others,0.0039
24055,21836,Others,0.0039
24055,21837,Others,0.0039
24055,21838,Others,0.0039
24055,31999,Others,0.0039
24055,32385,Others,0.0039
24055,32386,Others,0.0039
24055,75468,Others,0.0039
24055,126995,Others,0.0039
24055,495092,Others,0.0039
31999,3586,Others,0.0039
31999,3587,Others,0.0039
31999,3588,Others,0.0039
31999,3795,Others,0.0039
31999,16661,Others,0.0039
31999,21833,Others,0.0039
31999,21835,Others,0.0039
31999,21836,Others,0.0039
31999,21837,Others,0.0039
31999,21838,Others,0.0039
31999,24055,Others,0.0039
31999,32385,Others,0.0039
31999,32386,Others,0.0039
31999,75468,Others,0.0039
31999,126995,Others,0.0039
31999,495092,Others,0.0039
32385,3586,Others,0.0039
32385,3587,Others,0.0039
32385,3588,Others,0.0039
32385,3795,Others,0.0039
32385,16661,Others,0.0039
32385,21833,Others,0.0039
32385,21835,Others,0.0039
32385,21836,Others,0.0039
32385,21837,Others,0.0039
32385,21838,Others,0.0039
32385,24055,Others,0.0039
32385,31999,Others,0.0039
32385,32386,Others,0.0039
32385,75468,Others,0.0039
32385,126995,Others,0.0039
32385,495092,Others,0.0039
32386,3586,Others,0.0039
32386,3587,Others,0.0039
32386,3588,Others,0.0039
32386,3795,Others,0.0039
32386,16661,Others,0.0039
32386,21833,Others,0.0039
32386,21835,Others,0.0039
32386,21836,Others,0.0039
32386,21837,Others,0.0039
32386,21838,Others,0.0039
32386,24055,Others,0.0039
32386,31999,Others,0.0039
32386,32385,Others,0.0039
32386,75468,Others,0.0039
32386,126995,Others,0.0039
32386,495092,Others,0.0039
75468,3586,Others,0.0039
75468,3587,Others,0.0039
75468,3588,Others,0.0039
75468,3795,Others,0.0039
75468,16661,Others,0.0039
75468,21833,Others,0.0039
75468,21835,Others,0.0039
75468,21836,Others,0.0039
75468,21837,Others,0.0039
75468,21838,Others,0.0039
75468,24055,Others,0.0039
75468,31999,Others,0.0039
75468,32385,Others,0.0039
75468,32386,Others,0.0039
75468,126995,Others,0.0039
75468,495092,Others,0.0039
126995,3586,Others,0.0039
126995,3587,Others,0.0039
126995,3588,Others,0.0039
126995,3795,Others,0.0039
126995,16661,Others,0.0039
126995,21833,Others,0.0039
126995,21835,Others,0.0039
126995,21836,Others,0.0039
126995,21837,Others,0.0039
126995,21838,Others,0.0039
126995,24055,Others,0.0039
126995,31999,Others,0.0039
126995,32385,Others,0.0039
126995,32386,Others,0.0039
126995,75468,Others,0.0039
126995,495092,Others,0.0039
495092,3586,Others,0.0039
495092,3587,Others,0.0039
495092,3588,Others,0.0039
495092,3795,Others,0.0039
495092,16661,Others,0.0039
495092,21833,Others,0.0039
495092,21835,Others,0.0039
495092,21836,Others,0.0039
495092,21837,Others,0.0039
495092,21838,Others,0.0039
495092,24055,Others,0.0039
495092,31999,Others,0.0039
495092,32385,Others,0.0039
495092,32386,Others,0.0039
495092,75468,Others,0.0039
495092,126995,Others,0.0039
3587,3588,Pune,0.0057
3587,16661,Pune,0.0057
3587,21833,Pune,0.0057
3587,21835,Pune,0.0057
3587,21836,Pune,0.0057
3587,21837,Pune,0.0057
3587,31999,Pune,0.0057
3587,32385,Pune,0.0057
3587,32386,Pune,0.0057
3587,126995,Pune,0.0057
3587,495092,Pune,0.0057
3588,3587,Pune,0.0057
3588,16661,Pune,0.0057
3588,21833,Pune,0.0057
3588,21835,Pune,0.0057
3588,21836,Pune,0.0057
3588,21837,Pune,0.0057
3588,31999,Pune,0.0057
3588,32385,Pune,0.0057
3588,32386,Pune,0.0057
3588,126995,Pune,0.0057
3588,495092,Pune,0.0057
16661,3587,Pune,0.0057
16661,3588,Pune,0.0057
16661,21833,Pune,0.0057
16661,21835,Pune,0.0057
16661,21836,Pune,0.0057
16661,21837,Pune,0.0057
16661,31999,Pune,0.0057
16661,32385,Pune,0.0057
16661,32386,Pune,0.0057
16661,126995,Pune,0.0057
16661,495092,Pune,0.0057
21833,3587,Pune,0.0057
21833,3588,Pune,0.0057
21833,16661,Pune,0.0057
21833,21835,Pune,0.0057
21833,21836,Pune,0.0057
21833,21837,Pune,0.0057
21833,31999,Pune,0.0057
21833,32385,Pune,0.0057
21833,32386,Pune,0.0057
21833,126995,Pune,0.0057
21833,495092,Pune,0.0057
21835,3587,Pune,0.0057
21835,3588,Pune,0.0057
21835,16661,Pune,0.0057
21835,21833,Pune,0.0057
21835,21836,Pune,0.0057
21835,21837,Pune,0.0057
21835,31999,Pune,0.0057
21835,32385,Pune,0.0057
21835,32386,Pune,0.0057
21835,126995,Pune,0.0057
21835,495092,Pune,0.0057
21836,3587,Pune,0.0057
21836,3588,Pune,0.0057
21836,16661,Pune,0.0057
21836,21833,Pune,0.0057
21836,21835,Pune,0.0057
21836,21837,Pune,0.0057
21836,31999,Pune,0.0057
21836,32385,Pune,0.0057
21836,32386,Pune,0.0057
21836,126995,Pune,0.0057
21836,495092,Pune,0.0057
21837,3587,Pune,0.0057
21837,3588,Pune,0.0057
21837,16661,Pune,0.0057
21837,21833,Pune,0.0057
21837,21835,Pune,0.0057
21837,21836,Pune,0.0057
21837,31999,Pune,0.0057
21837,32385,Pune,0.0057
21837,32386,Pune,0.0057
21837,126995,Pune,0.0057
21837,495092,Pune,0.0057
31999,3587,Pune,0.0057
31999,3588,Pune,0.0057
31999,16661,Pune,0.0057
31999,21833,Pune,0.0057
31999,21835,Pune,0.0057
31999,21836,Pune,0.0057
31999,21837,Pune,0.0057
31999,32385,Pune,0.0057
31999,32386,Pune,0.0057
31999,126995,Pune,0.0057
31999,495092,Pune,0.0057
32385,3587,Pune,0.0057
32385,3588,Pune,0.0057
32385,16661,Pune,0.0057
32385,21833,Pune,0.0057
32385,21835,Pune,0.0057
32385,21836,Pune,0.0057
32385,21837,Pune,0.0057
32385,31999,Pune,0.0057
32385,32386,Pune,0.0057
32385,126995,Pune,0.0057
32385,495092,Pune,0.0057
32386,3587,Pune,0.0057
32386,3588,Pune,0.0057
32386,16661,Pune,0.0057
32386,21833,Pune,0.0057
32386,21835,Pune,0.0057
32386,21836,Pune,0.0057
32386,21837,Pune,0.0057
32386,31999,Pune,0.0057
32386,32385,Pune,0.0057
32386,126995,Pune,0.0057
32386,495092,Pune,0.0057
126995,3587,Pune,0.0057
126995,3588,Pune,0.0057
126995,16661,Pune,0.0057
126995,21833,Pune,0.0057
126995,21835,Pune,0.0057
126995,21836,Pune,0.0057
126995,21837,Pune,0.0057
126995,31999,Pune,0.0057
126995,32385,Pune,0.0057
126995,32386,Pune,0.0057
126995,495092,Pune,0.0057
495092,3587,Pune,0.0057
495092,3588,Pune,0.0057
495092,16661,Pune,0.0057
495092,21833,Pune,0.0057
495092,21835,Pune,0.0057
495092,21836,Pune,0.0057
495092,21837,Pune,0.0057
495092,31999,Pune,0.0057
495092,32385,Pune,0.0057
495092,32386,Pune,0.0057
495092,126995,Pune,0.0057
532389,532393,Bangalore,0.0327
532389,536247,Bangalore,0.0327
532389,537173,Bangalore,0.0327
532389,561937,Bangalore,0.0327
532389,625390,Bangalore,0.0327
532393,532389,Bangalore,0.0327
532393,536247,Bangalore,0.0327
532393,537173,Bangalore,0.0327
532393,561937,Bangalore,0.0327
532393,625390,Bangalore,0.0327
536247,532389,Bangalore,0.0327
536247,532393,Bangalore,0.0327
536247,537173,Bangalore,0.0327
536247,561937,Bangalore,0.0327
536247,625390,Bangalore,0.0327
537173,532389,Bangalore,0.0327
537173,532393,Bangalore,0.0327
537173,536247,Bangalore,0.0327
537173,561937,Bangalore,0.0327
537173,625390,Bangalore,0.0327
561937,532389,Bangalore,0.0327
561937,532393,Bangalore,0.0327
561937,536247,Bangalore,0.0327
561937,537173,Bangalore,0.0327
561937,625390,Bangalore,0.0327
625390,532389,Bangalore,0.0327
625390,532393,Bangalore,0.0327
625390,536247,Bangalore,0.0327
625390,537173,Bangalore,0.0327
625390,561937,Bangalore,0.0327
532389,532393,Chennai,0.1636
532393,532389,Chennai,0.1636
532389,532393,Delhi-NCR,0.0409
532389,536247,Delhi-NCR,0.0409
532389,537173,Delhi-NCR,0.0409
532389,561937,Delhi-NCR,0.0409
532393,532389,Delhi-NCR,0.0409
532393,536247,Delhi-NCR,0.0409
532393,537173,Delhi-NCR,0.0409
532393,561937,Delhi-NCR,0.0409
536247,532389,Delhi-NCR,0.0409
536247,532393,Delhi-NCR,0.0409
536247,537173,Delhi-NCR,0.0409
536247,561937,Delhi-NCR,0.0409
537173,532389,Delhi-NCR,0.0409
537173,532393,Delhi-NCR,0.0409
537173,536247,Delhi-NCR,0.0409
537173,561937,Delhi-NCR,0.0409
561937,532389,Delhi-NCR,0.0409
561937,532393,Delhi-NCR,0.0409
561937,536247,Delhi-NCR,0.0409
561937,537173,Delhi-NCR,0.0409
532389,532393,Hyderabad,0.0327
532389,536247,Hyderabad,0.0327
532389,537173,Hyderabad,0.0327
532389,561937,Hyderabad,0.0327
532389,625390,Hyderabad,0.0327
532393,532389,Hyderabad,0.0327
532393,536247,Hyderabad,0.0327
532393,537173,Hyderabad,0.0327
532393,561937,Hyderabad,0.0327
532393,625390,Hyderabad,0.0327
536247,532389,Hyderabad,0.0327
536247,532393,Hyderabad,0.0327
536247,537173,Hyderabad,0.0327
536247,561937,Hyderabad,0.0327
536247,625390,Hyderabad,0.0327
537173,532389,Hyderabad,0.0327
537173,532393,Hyderabad,0.0327
537173,536247,Hyderabad,0.0327
537173,561937,Hyderabad,0.0327
537173,625390,Hyderabad,0.0327
561937,532389,Hyderabad,0.0327
561937,532393,Hyderabad,0.0327
561937,536247,Hyderabad,0.0327
561937,537173,Hyderabad,0.0327
561937,625390,Hyderabad,0.0327
625390,532389,Hyderabad,0.0327
625390,532393,Hyderabad,0.0327
625390,536247,Hyderabad,0.0327
625390,537173,Hyderabad,0.0327
625390,561937,Hyderabad,0.0327
532389,532393,Kolkata,0.0545
532389,536247,Kolkata,0.0545
532389,561937,Kolkata,0.0545
532393,532389,Kolkata,0.0545
532393,536247,Kolkata,0.0545
532393,561937,Kolkata,0.0545
536247,532389,Kolkata,0.0545
536247,532393,Kolkata,0.0545
536247,561937,Kolkata,0.0545
561937,532389,Kolkata,0.0545
561937,532393,Kolkata,0.0545
561937,536247,Kolkata,0.0545
532389,532393,Mumbai,0.1636
532393,532389,Mumbai,0.1636
532389,532393,Others,0.0409
532389,536247,Others,0.0409
532389,537173,Others,0.0409
532389,561937,Others,0.0409
532393,532389,Others,0.0409
532393,536247,Others,0.0409
532393,537173,Others,0.0409
532393,561937,Others,0.0409
536247,532389,Others,0.0409
536247,532393,Others,0.0409
536247,537173,Others,0.0409
536247,561937,Others,0.0409
537173,532389,Others,0.0409
537173,532393,Others,0.0409
537173,536247,Others,0.0409
537173,561937,Others,0.0409
561937,532389,Others,0.0409
561937,532393,Others,0.0409
561937,536247,Others,0.0409
561937,537173,Others,0.0409
532389,532393,Pune,0.1636
532393,532389,Pune,0.1636
3583,545915,Bangalore,0.153
545915,3583,Bangalore,0.153
3583,545915,Chennai,0.153
545915,3583,Chennai,0.153
3583,545915,Hyderabad,0.153
545915,3583,Hyderabad,0.153
3583,545915,Mumbai,0.153
545915,3583,Mumbai,0.153
3583,545915,Others,0.153
545915,3583,Others,0.153
3583,545915,Pune,0.153
545915,3583,Pune,0.153
5751,477801,Ahmedabad,0.1433
477801,5751,Ahmedabad,0.1433
3582,3796,Bangalore,0.0287
3582,5751,Bangalore,0.0287
3582,16658,Bangalore,0.0287
3582,477801,Bangalore,0.0287
3582,495083,Bangalore,0.0287
3796,3582,Bangalore,0.0287
3796,5751,Bangalore,0.0287
3796,16658,Bangalore,0.0287
3796,477801,Bangalore,0.0287
3796,495083,Bangalore,0.0287
5751,3582,Bangalore,0.0287
5751,3796,Bangalore,0.0287
5751,16658,Bangalore,0.0287
5751,477801,Bangalore,0.0287
5751,495083,Bangalore,0.0287
16658,3582,Bangalore,0.0287
16658,3796,Bangalore,0.0287
16658,5751,Bangalore,0.0287
16658,477801,Bangalore,0.0287
16658,495083,Bangalore,0.0287
477801,3582,Bangalore,0.0287
477801,3796,Bangalore,0.0287
477801,5751,Bangalore,0.0287
477801,16658,Bangalore,0.0287
477801,495083,Bangalore,0.0287
495083,3582,Bangalore,0.0287
495083,3796,Bangalore,0.0287
495083,5751,Bangalore,0.0287
495083,16658,Bangalore,0.0287
495083,477801,Bangalore,0.0287
3582,5751,Chandigarh Tricity,0.0478
3582,16658,Chandigarh Tricity,0.0478
3582,495083,Chandigarh Tricity,0.0478
5751,3582,Chandigarh Tricity,0.0478
5751,16658,Chandigarh Tricity,0.0478
5751,495083,Chandigarh Tricity,0.0478
16658,3582,Chandigarh Tricity,0.0478
16658,5751,Chandigarh Tricity,0.0478
16658,495083,Chandigarh Tricity,0.0478
495083,3582,Chandigarh Tricity,0.0478
495083,5751,Chandigarh Tricity,0.0478
495083,16658,Chandigarh Tricity,0.0478
3582,3796,Chennai,0.0358
3582,5751,Chennai,0.0358
3582,16658,Chennai,0.0358
3582,477801,Chennai,0.0358
3796,3582,Chennai,0.0358
3796,5751,Chennai,0.0358
3796,16658,Chennai,0.0358
3796,477801,Chennai,0.0358
5751,3582,Chennai,0.0358
5751,3796,Chennai,0.0358
5751,16658,Chennai,0.0358
5751,477801,Chennai,0.0358
16658,3582,Chennai,0.0358
16658,3796,Chennai,0.0358
16658,5751,Chennai,0.0358
16658,477801,Chennai,0.0358
477801,3582,Chennai,0.0358
477801,3796,Chennai,0.0358
477801,5751,Chennai,0.0358
477801,16658,Chennai,0.0358
3582,3796,Delhi-NCR,0.0287
3582,5751,Delhi-NCR,0.0287
3582,16658,Delhi-NCR,0.0287
3582,477801,Delhi-NCR,0.0287
3582,495083,Delhi-NCR,0.0287
3796,3582,Delhi-NCR,0.0287
3796,5751,Delhi-NCR,0.0287
3796,16658,Delhi-NCR,0.0287
3796,477801,Delhi-NCR,0.0287
3796,495083,Delhi-NCR,0.0287
5751,3582,Delhi-NCR,0.0287
5751,3796,Delhi-NCR,0.0287
5751,16658,Delhi-NCR,0.0287
5751,477801,Delhi-NCR,0.0287
5751,495083,Delhi-NCR,0.0287
16658,3582,Delhi-NCR,0.0287
16658,3796,Delhi-NCR,0.0287
16658,5751,Delhi-NCR,0.0287
16658,477801,Delhi-NCR,0.0287
16658,495083,Delhi-NCR,0.0287
477801,3582,Delhi-NCR,0.0287
477801,3796,Delhi-NCR,0.0287
477801,5751,Delhi-NCR,0.0287
477801,16658,Delhi-NCR,0.0287
477801,495083,Delhi-NCR,0.0287
495083,3582,Delhi-NCR,0.0287
495083,3796,Delhi-NCR,0.0287
495083,5751,Delhi-NCR,0.0287
495083,16658,Delhi-NCR,0.0287
495083,477801,Delhi-NCR,0.0287
3582,3796,Hyderabad,0.0287
3582,5751,Hyderabad,0.0287
3582,16658,Hyderabad,0.0287
3582,477801,Hyderabad,0.0287
3582,495083,Hyderabad,0.0287
3796,3582,Hyderabad,0.0287
3796,5751,Hyderabad,0.0287
3796,16658,Hyderabad,0.0287
3796,477801,Hyderabad,0.0287
3796,495083,Hyderabad,0.0287
5751,3582,Hyderabad,0.0287
5751,3796,Hyderabad,0.0287
5751,16658,Hyderabad,0.0287
5751,477801,Hyderabad,0.0287
5751,495083,Hyderabad,0.0287
16658,3582,Hyderabad,0.0287
16658,3796,Hyderabad,0.0287
16658,5751,Hyderabad,0.0287
16658,477801,Hyderabad,0.0287
16658,495083,Hyderabad,0.0287
477801,3582,Hyderabad,0.0287
477801,3796,Hyderabad,0.0287
477801,5751,Hyderabad,0.0287
477801,16658,Hyderabad,0.0287
477801,495083,Hyderabad,0.0287
495083,3582,Hyderabad,0.0287
495083,3796,Hyderabad,0.0287
495083,5751,Hyderabad,0.0287
495083,16658,Hyderabad,0.0287
495083,477801,Hyderabad,0.0287
3582,3796,Kolkata,0.0287
3582,5751,Kolkata,0.0287
3582,16658,Kolkata,0.0287
3582,477801,Kolkata,0.0287
3582,495083,Kolkata,0.0287
3796,3582,Kolkata,0.0287
3796,5751,Kolkata,0.0287
3796,16658,Kolkata,0.0287
3796,477801,Kolkata,0.0287
3796,495083,Kolkata,0.0287
5751,3582,Kolkata,0.0287
5751,3796,Kolkata,0.0287
5751,16658,Kolkata,0.0287
5751,477801,Kolkata,0.0287
5751,495083,Kolkata,0.0287
16658,3582,Kolkata,0.0287
16658,3796,Kolkata,0.0287
16658,5751,Kolkata,0.0287
16658,477801,Kolkata,0.0287
16658,495083,Kolkata,0.0287
477801,3582,Kolkata,0.0287
477801,3796,Kolkata,0.0287
477801,5751,Kolkata,0.0287
477801,16658,Kolkata,0.0287
477801,495083,Kolkata,0.0287
495083,3582,Kolkata,0.0287
495083,3796,Kolkata,0.0287
495083,5751,Kolkata,0.0287
495083,16658,Kolkata,0.0287
495083,477801,Kolkata,0.0287
3582,3796,Lucknow,0.0287
3582,5751,Lucknow,0.0287
3582,16658,Lucknow,0.0287
3582,495083,Lucknow,0.0287
3582,495084,Lucknow,0.0287
3796,3582,Lucknow,0.0287
3796,5751,Lucknow,0.0287
3796,16658,Lucknow,0.0287
3796,495083,Lucknow,0.0287
3796,495084,Lucknow,0.0287
5751,3582,Lucknow,0.0287
5751,3796,Lucknow,0.0287
5751,16658,Lucknow,0.0287
5751,495083,Lucknow,0.0287
5751,495084,Lucknow,0.0287
16658,3582,Lucknow,0.0287
16658,3796,Lucknow,0.0287
16658,5751,Lucknow,0.0287
16658,495083,Lucknow,0.0287
16658,495084,Lucknow,0.0287
495083,3582,Lucknow,0.0287
495083,3796,Lucknow,0.0287
495083,5751,Lucknow,0.0287
495083,16658,Lucknow,0.0287
495083,495084,Lucknow,0.0287
495084,3582,Lucknow,0.0287
495084,3796,Lucknow,0.0287
495084,5751,Lucknow,0.0287
495084,16658,Lucknow,0.0287
495084,495083,Lucknow,0.0287
3582,3796,Mumbai,0.0478
3582,5751,Mumbai,0.0478
3582,16658,Mumbai,0.0478
3796,3582,Mumbai,0.0478
3796,5751,Mumbai,0.0478
3796,16658,Mumbai,0.0478
5751,3582,Mumbai,0.0478
5751,3796,Mumbai,0.0478
5751,16658,Mumbai,0.0478
16658,3582,Mumbai,0.0478
16658,3796,Mumbai,0.0478
16658,5751,Mumbai,0.0478
3581,3582,Others,0.0239
3581,3796,Others,0.0239
3581,5751,Others,0.0239
3581,16658,Others,0.0239
3581,477801,Others,0.0239
3581,495083,Others,0.0239
3582,3581,Others,0.0239
3582,3796,Others,0.0239
3582,5751,Others,0.0239
3582,16658,Others,0.0239
3582,477801,Others,0.0239
3582,495083,Others,0.0239
3796,3581,Others,0.0239
3796,3582,Others,0.0239
3796,5751,Others,0.0239
3796,16658,Others,0.0239
3796,477801,Others,0.0239
3796,495083,Others,0.0239
5751,3581,Others,0.0239
5751,3582,Others,0.0239
5751,3796,Others,0.0239
5751,16658,Others,0.0239
5751,477801,Others,0.0239
5751,495083,Others,0.0239
16658,3581,Others,0.0239
16658,3582,Others,0.0239
16658,3796,Others,0.0239
16658,5751,Others,0.0239
16658,477801,Others,0.0239
16658,495083,Others,0.0239
477801,3581,Others,0.0239
477801,3582,Others,0.0239
477801,3796,Others,0.0239
477801,5751,Others,0.0239
477801,16658,Others,0.0239
477801,495083,Others,0.0239
495083,3581,Others,0.0239
495083,3582,Others,0.0239
495083,3796,Others,0.0239
495083,5751,Others,0.0239
495083,16658,Others,0.0239
495083,477801,Others,0.0239
3582,3796,Pune,0.0287
3582,5751,Pune,0.0287
3582,16658,Pune,0.0287
3582,477801,Pune,0.0287
3582,495083,Pune,0.0287
3796,3582,Pune,0.0287
3796,5751,Pune,0.0287
3796,16658,Pune,0.0287
3796,477801,Pune,0.0287
3796,495083,Pune,0.0287
5751,3582,Pune,0.0287
5751,3796,Pune,0.0287
5751,16658,Pune,0.0287
5751,477801,Pune,0.0287
5751,495083,Pune,0.0287
16658,3582,Pune,0.0287
16658,3796,Pune,0.0287
16658,5751,Pune,0.0287
16658,477801,Pune,0.0287
16658,495083,Pune,0.0287
477801,3582,Pune,0.0287
477801,3796,Pune,0.0287
477801,5751,Pune,0.0287
477801,16658,Pune,0.0287
477801,495083,Pune,0.0287
495083,3582,Pune,0.0287
495083,3796,Pune,0.0287
495083,5751,Pune,0.0287
495083,16658,Pune,0.0287
495083,477801,Pune,0.0287
5629,438513,Delhi-NCR,0.1387
438513,5629,Delhi-NCR,0.1387
5629,438513,Others,0.1387
438513,5629,Others,0.1387
21752,286878,Bangalore,0.0724
21752,443581,Bangalore,0.0724
286878,21752,Bangalore,0.0724
286878,443581,Bangalore,0.0724
443581,21752,Bangalore,0.0724
443581,286878,Bangalore,0.0724
21752,286878,Delhi-NCR,0.0724
21752,443581,Delhi-NCR,0.0724
286878,21752,Delhi-NCR,0.0724
286878,443581,Delhi-NCR,0.0724
443581,21752,Delhi-NCR,0.0724
443581,286878,Delhi-NCR,0.0724
21752,286878,Hyderabad,0.0724
21752,443581,Hyderabad,0.0724
286878,21752,Hyderabad,0.0724
286878,443581,Hyderabad,0.0724
